Simulation,Trial
1.0,4.0
2.0,3.0
3.0,4.0
4.0,2.0
5.0,4.0
6.0,2.0
7.0,2.0
8.0,4.0
10.0,2.0
11.0,4.0
12.0,4.0
13.0,4.0
14.0,4.0
15.0,4.0
17.0,4.0
18.0,3.0
19.0,4.0
20.0,4.0
21.0,4.0
22.0,2.0
23.0,2.0
26.0,2.0
27.0,2.0
29.0,4.0
31.0,3.0
33.0,2.0
34.0,2.0
35.0,4.0
39.0,4.0
40.0,4.0
41.0,4.0
42.0,3.0
46.0,4.0
47.0,4.0
48.0,4.0
50.0,4.0
51.0,2.0
52.0,4.0
53.0,4.0
54.0,2.0
55.0,4.0
56.0,4.0
57.0,3.0
58.0,3.0
59.0,3.0
61.0,2.0
64.0,4.0
65.0,4.0
66.0,2.0
69.0,4.0
70.0,4.0
71.0,2.0
73.0,4.0
74.0,4.0
75.0,2.0
76.0,2.0
77.0,4.0
79.0,4.0
80.0,4.0
81.0,4.0
82.0,4.0
83.0,4.0
84.0,4.0
86.0,4.0
87.0,4.0
90.0,4.0
91.0,4.0
93.0,3.0
94.0,2.0
96.0,4.0
98.0,2.0
100.0,3.0
