Simulation,Trial
2.0,4.0
3.0,2.0
5.0,3.0
6.0,3.0
7.0,3.0
8.0,3.0
9.0,4.0
10.0,4.0
11.0,2.0
12.0,4.0
13.0,2.0
14.0,3.0
15.0,4.0
16.0,3.0
17.0,3.0
18.0,3.0
22.0,2.0
24.0,3.0
25.0,2.0
26.0,2.0
27.0,4.0
28.0,2.0
29.0,2.0
33.0,3.0
34.0,2.0
35.0,4.0
36.0,4.0
37.0,4.0
38.0,2.0
40.0,2.0
41.0,3.0
43.0,3.0
44.0,2.0
46.0,4.0
50.0,2.0
52.0,2.0
54.0,4.0
56.0,2.0
57.0,2.0
58.0,3.0
62.0,3.0
64.0,3.0
65.0,4.0
66.0,2.0
67.0,4.0
68.0,3.0
69.0,4.0
70.0,4.0
71.0,2.0
73.0,2.0
74.0,4.0
75.0,4.0
76.0,2.0
77.0,4.0
80.0,3.0
81.0,2.0
82.0,2.0
83.0,2.0
84.0,4.0
86.0,4.0
87.0,3.0
88.0,3.0
89.0,3.0
90.0,3.0
92.0,4.0
95.0,2.0
96.0,3.0
98.0,2.0
99.0,4.0
100.0,4.0
