Simulation,Trial
1.0,4.0
2.0,2.0
4.0,4.0
5.0,3.0
6.0,4.0
7.0,3.0
8.0,2.0
10.0,3.0
11.0,4.0
13.0,4.0
15.0,4.0
19.0,4.0
20.0,2.0
21.0,4.0
22.0,3.0
23.0,3.0
24.0,4.0
25.0,4.0
26.0,4.0
27.0,3.0
29.0,4.0
31.0,2.0
32.0,2.0
34.0,3.0
35.0,4.0
37.0,3.0
39.0,4.0
41.0,2.0
42.0,4.0
45.0,4.0
47.0,4.0
48.0,3.0
49.0,3.0
50.0,4.0
51.0,3.0
52.0,3.0
53.0,4.0
54.0,4.0
55.0,4.0
57.0,4.0
58.0,4.0
60.0,3.0
61.0,4.0
62.0,4.0
63.0,4.0
64.0,2.0
65.0,3.0
68.0,2.0
70.0,2.0
71.0,3.0
73.0,4.0
74.0,4.0
75.0,3.0
76.0,4.0
78.0,3.0
80.0,4.0
81.0,3.0
82.0,3.0
83.0,3.0
84.0,2.0
85.0,3.0
86.0,3.0
87.0,4.0
89.0,3.0
93.0,3.0
95.0,3.0
96.0,4.0
100.0,3.0
