Simulation,Trial
1.0,2.0
3.0,4.0
4.0,3.0
8.0,3.0
9.0,4.0
10.0,3.0
11.0,3.0
13.0,2.0
15.0,3.0
17.0,3.0
18.0,3.0
19.0,4.0
20.0,4.0
22.0,4.0
23.0,4.0
24.0,3.0
25.0,4.0
27.0,3.0
28.0,4.0
30.0,4.0
31.0,4.0
34.0,3.0
35.0,4.0
36.0,4.0
37.0,4.0
38.0,4.0
39.0,4.0
41.0,4.0
42.0,2.0
43.0,2.0
44.0,4.0
45.0,3.0
46.0,4.0
47.0,4.0
50.0,3.0
51.0,4.0
52.0,3.0
53.0,3.0
54.0,4.0
55.0,2.0
57.0,3.0
58.0,3.0
59.0,3.0
61.0,2.0
62.0,3.0
64.0,3.0
66.0,4.0
67.0,2.0
68.0,2.0
69.0,2.0
70.0,4.0
73.0,4.0
77.0,2.0
78.0,3.0
79.0,4.0
81.0,4.0
82.0,4.0
83.0,2.0
85.0,2.0
87.0,2.0
89.0,3.0
90.0,3.0
91.0,3.0
93.0,4.0
94.0,4.0
99.0,3.0
100.0,4.0
