Simulation,Trial
1.0,2.0
2.0,3.0
4.0,3.0
6.0,4.0
7.0,4.0
8.0,2.0
10.0,4.0
13.0,2.0
14.0,4.0
15.0,4.0
16.0,4.0
17.0,4.0
18.0,3.0
22.0,4.0
23.0,2.0
24.0,2.0
32.0,4.0
34.0,3.0
35.0,2.0
37.0,2.0
38.0,4.0
40.0,4.0
42.0,4.0
43.0,3.0
45.0,4.0
46.0,4.0
47.0,3.0
48.0,4.0
49.0,4.0
50.0,3.0
58.0,3.0
61.0,4.0
62.0,4.0
63.0,4.0
64.0,2.0
65.0,4.0
66.0,4.0
67.0,4.0
68.0,2.0
70.0,4.0
71.0,2.0
73.0,4.0
75.0,3.0
76.0,3.0
77.0,4.0
78.0,3.0
81.0,4.0
82.0,4.0
83.0,4.0
85.0,3.0
87.0,3.0
88.0,2.0
90.0,4.0
91.0,2.0
92.0,3.0
93.0,4.0
94.0,2.0
95.0,3.0
96.0,4.0
97.0,4.0
98.0,3.0
99.0,4.0
100.0,3.0
