Simulation,Trial
2.0,3.0
3.0,4.0
5.0,3.0
6.0,2.0
8.0,2.0
10.0,3.0
11.0,4.0
12.0,4.0
13.0,4.0
16.0,4.0
17.0,2.0
19.0,4.0
23.0,4.0
24.0,4.0
26.0,4.0
28.0,3.0
29.0,4.0
30.0,3.0
31.0,4.0
32.0,4.0
33.0,3.0
34.0,4.0
35.0,4.0
36.0,3.0
37.0,2.0
38.0,4.0
39.0,4.0
40.0,4.0
41.0,3.0
42.0,3.0
43.0,3.0
44.0,2.0
45.0,4.0
46.0,3.0
47.0,3.0
48.0,2.0
50.0,2.0
52.0,2.0
53.0,2.0
55.0,4.0
57.0,3.0
58.0,4.0
59.0,4.0
62.0,4.0
67.0,3.0
69.0,4.0
70.0,4.0
71.0,2.0
73.0,2.0
75.0,4.0
77.0,3.0
79.0,3.0
81.0,3.0
82.0,4.0
83.0,2.0
84.0,4.0
85.0,4.0
87.0,4.0
88.0,3.0
92.0,3.0
95.0,3.0
98.0,4.0
99.0,2.0
