Simulation,Trial
1.0,3.0
3.0,3.0
4.0,3.0
5.0,4.0
7.0,3.0
8.0,4.0
10.0,4.0
11.0,3.0
13.0,3.0
15.0,3.0
18.0,4.0
20.0,4.0
21.0,4.0
24.0,2.0
27.0,4.0
28.0,3.0
29.0,4.0
31.0,4.0
32.0,3.0
33.0,4.0
35.0,4.0
36.0,2.0
37.0,3.0
39.0,2.0
40.0,4.0
41.0,4.0
42.0,4.0
44.0,4.0
45.0,3.0
47.0,4.0
48.0,4.0
49.0,2.0
50.0,4.0
52.0,4.0
55.0,4.0
57.0,4.0
58.0,3.0
59.0,3.0
60.0,2.0
61.0,3.0
63.0,4.0
64.0,2.0
65.0,2.0
67.0,4.0
68.0,4.0
70.0,2.0
72.0,3.0
73.0,2.0
75.0,4.0
76.0,4.0
77.0,4.0
79.0,2.0
80.0,2.0
84.0,2.0
86.0,2.0
87.0,4.0
88.0,2.0
89.0,4.0
90.0,4.0
94.0,3.0
95.0,4.0
96.0,3.0
98.0,2.0
99.0,4.0
100.0,2.0
