Simulation,Trial
1.0,3.0
2.0,3.0
3.0,3.0
4.0,2.0
6.0,4.0
7.0,2.0
8.0,3.0
9.0,2.0
10.0,3.0
11.0,3.0
12.0,3.0
13.0,3.0
14.0,2.0
15.0,2.0
16.0,4.0
17.0,2.0
18.0,3.0
19.0,4.0
22.0,3.0
23.0,4.0
27.0,2.0
28.0,3.0
29.0,3.0
31.0,3.0
32.0,3.0
33.0,3.0
35.0,3.0
36.0,4.0
37.0,3.0
38.0,3.0
40.0,4.0
41.0,3.0
42.0,2.0
43.0,3.0
44.0,3.0
46.0,2.0
47.0,2.0
48.0,4.0
49.0,2.0
50.0,3.0
51.0,3.0
52.0,2.0
53.0,3.0
54.0,2.0
55.0,3.0
57.0,3.0
58.0,3.0
60.0,2.0
61.0,4.0
62.0,3.0
63.0,3.0
65.0,2.0
66.0,4.0
67.0,3.0
69.0,2.0
70.0,2.0
71.0,3.0
74.0,3.0
75.0,4.0
77.0,3.0
78.0,3.0
79.0,2.0
80.0,2.0
81.0,4.0
84.0,3.0
85.0,3.0
86.0,3.0
87.0,3.0
88.0,4.0
89.0,3.0
90.0,3.0
91.0,2.0
92.0,3.0
95.0,3.0
96.0,2.0
99.0,4.0
100.0,4.0
