Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,700.0,-58.0,8219.679861643537,821.9679861643538,1.0,Conflict,bet,win,1400.0,
0.0,0.0,1.0,1400.0,-199.0,21333.99441656824,6400.198324970472,1.0,Conflict,bet,lose,501.0,
0.0,0.0,2.0,1650.0,-311.0,26745.942539336804,13372.971269668402,1.0,Conflict,bet,win,1900.5,
0.0,0.0,3.0,2600.0,-557.0,50003.836538527205,35002.68557696904,1.0,Conflict,bet,win,3550.25,
0.0,0.0,4.0,4375.0,-999.0,102325.95508316779,92093.35957485101,1.0,Conflict,bet,win,6150.125,
0.0,0.0,5.0,7450.0,-1657.0,212856.55613506422,212856.55613506422,1.0,Not-conflict,bet,lose,1418.0625,
0.0,0.0,6.0,8159.0,-1893.0,241219.50392405264,265341.4543164579,1.0,Conflict,bet,win,8868.03125,
0.0,0.0,7.0,12593.0,-3005.0,438306.3714420969,569798.282874726,1.0,Conflict,bet,win,17027.015625,
0.0,0.0,8.0,21107.0,-5033.0,892094.5331092785,1338141.7996639179,1.0,Conflict,bet,win,17027.015625,21107
1.0,0.0,0.0,700.0,-58.0,8219.679861643537,821.9679861643538,1.0,Conflict,bet,win,1400.0,
1.0,0.0,1.0,1400.0,-199.0,21333.99441656824,6400.198324970472,1.0,Conflict,bet,win,2100.0,
1.0,0.0,2.0,2450.0,-432.0,46077.884529565206,23038.942264782603,1.0,Conflict,bet,win,3500.0,
1.0,0.0,3.0,4200.0,-830.0,96736.64553099516,67715.65187169661,1.0,Conflict,bet,win,5950.0,
1.0,0.0,4.0,7175.0,-1507.0,202120.768966606,181908.69206994542,1.0,Conflict,bet,lose,1468.0,
1.0,0.0,5.0,7909.0,-1742.0,231108.16429069228,231108.16429069228,1.0,Not-conflict,bet,lose,-1008.0,-1742
2.0,0.0,0.0,700.0,-58.0,8219.679861643537,821.9679861643538,1.0,Conflict,bet,win,1400.0,
2.0,0.0,1.0,1400.0,-199.0,21333.99441656824,6400.198324970472,1.0,Conflict,bet,lose,501.0,
2.0,0.0,2.0,1650.0,-311.0,26745.942539336804,13372.971269668402,1.0,Conflict,bet,win,1900.5,
2.0,0.0,3.0,2600.0,-557.0,50003.836538527205,35002.68557696904,1.0,Conflict,bet,win,3550.25,
2.0,0.0,4.0,4375.0,-999.0,102325.95508316779,92093.35957485101,1.0,Conflict,bet,win,6150.125,
2.0,0.0,5.0,7450.0,-1657.0,212856.55613506422,212856.55613506422,1.0,Not-conflict,bet,win,10525.0625,
2.0,0.0,6.0,12713.0,-2738.0,444063.74033659627,488470.1143702559,1.0,Conflict,bet,win,17975.53125,
2.0,0.0,7.0,21701.0,-4724.0,926821.568303259,1204868.0387942367,1.0,Conflict,bet,lose,4263.765625,
2.0,0.0,8.0,23833.0,-5568.0,1054381.820022219,1581572.7300333288,1.0,Conflict,bet,lose,4263.765625,-5568
3.0,0.0,0.0,700.0,-58.0,8219.679861643537,821.9679861643538,1.0,Conflict,bet,win,1400.0,
3.0,0.0,1.0,1400.0,-199.0,21333.99441656824,6400.198324970472,1.0,Conflict,bet,win,2100.0,
3.0,0.0,2.0,2450.0,-432.0,46077.884529565206,23038.942264782603,1.0,Conflict,bet,win,3500.0,
3.0,0.0,3.0,4200.0,-830.0,96736.64553099516,67715.65187169661,1.0,Conflict,bet,win,5950.0,
3.0,0.0,4.0,7175.0,-1507.0,202120.768966606,181908.69206994542,1.0,Conflict,bet,win,10150.0,
3.0,0.0,5.0,12250.0,-2506.0,421963.8615352091,421963.8615352091,1.0,Not-conflict,bet,lose,2569.0,
3.0,0.0,6.0,13534.0,-2884.0,483996.713751469,532396.3851266159,1.0,Conflict,bet,win,14818.5,
3.0,0.0,7.0,20943.0,-4586.0,882570.7222614817,1147341.9389399262,1.0,Conflict,bet,win,28352.25,
3.0,0.0,8.0,35119.0,-7685.0,1797487.943512487,2696231.9152687304,1.0,Conflict,bet,lose,28352.25,-7685
4.0,0.0,0.0,700.0,-58.0,8219.679861643537,821.9679861643538,1.0,Conflict,bet,lose,642.0,
4.0,0.0,1.0,1021.0,-153.0,13817.180185050565,4145.15405551517,1.0,Conflict,bet,lose,168.0,
4.0,0.0,2.0,1105.0,-223.0,15405.169976118077,7702.584988059039,1.0,Conflict,bet,win,1189.0,
4.0,0.0,3.0,1700.0,-391.0,27867.48113585991,19507.236795101937,1.0,Conflict,bet,lose,203.5,
4.0,0.0,4.0,1802.0,-478.0,30193.856481974977,27174.47083377748,1.0,Conflict,bet,lose,-376.25,-478
