Simulation,Trial
2.0,3.0
3.0,2.0
5.0,4.0
6.0,3.0
7.0,3.0
9.0,4.0
11.0,3.0
12.0,3.0
13.0,4.0
15.0,3.0
16.0,2.0
17.0,3.0
19.0,4.0
21.0,2.0
22.0,3.0
23.0,2.0
24.0,4.0
25.0,3.0
26.0,3.0
28.0,3.0
30.0,2.0
31.0,2.0
33.0,4.0
35.0,2.0
36.0,2.0
39.0,3.0
40.0,4.0
43.0,3.0
44.0,4.0
45.0,4.0
48.0,3.0
50.0,4.0
51.0,3.0
52.0,4.0
53.0,3.0
54.0,4.0
55.0,4.0
56.0,4.0
57.0,3.0
58.0,4.0
61.0,3.0
62.0,3.0
63.0,3.0
64.0,2.0
66.0,3.0
67.0,2.0
68.0,2.0
69.0,4.0
70.0,3.0
71.0,2.0
72.0,3.0
73.0,3.0
75.0,3.0
76.0,3.0
78.0,2.0
79.0,3.0
80.0,4.0
81.0,4.0
83.0,4.0
84.0,3.0
85.0,3.0
87.0,2.0
88.0,3.0
90.0,2.0
92.0,3.0
93.0,2.0
94.0,3.0
95.0,2.0
96.0,3.0
97.0,3.0
98.0,4.0
99.0,4.0
100.0,4.0
