Simulation,Trial
1.0,2.0
4.0,4.0
6.0,4.0
7.0,2.0
8.0,3.0
9.0,2.0
11.0,3.0
15.0,4.0
18.0,2.0
20.0,3.0
23.0,4.0
25.0,2.0
29.0,3.0
30.0,4.0
31.0,4.0
32.0,2.0
34.0,4.0
35.0,2.0
37.0,4.0
38.0,3.0
40.0,2.0
41.0,3.0
42.0,3.0
43.0,4.0
45.0,3.0
46.0,3.0
48.0,2.0
49.0,3.0
53.0,3.0
55.0,3.0
56.0,3.0
58.0,4.0
59.0,4.0
60.0,2.0
64.0,4.0
65.0,3.0
68.0,3.0
70.0,4.0
71.0,2.0
75.0,2.0
77.0,4.0
78.0,3.0
79.0,2.0
82.0,4.0
84.0,2.0
86.0,4.0
87.0,4.0
88.0,2.0
89.0,4.0
90.0,2.0
92.0,2.0
93.0,2.0
97.0,2.0
98.0,3.0
99.0,3.0
100.0,4.0
