Simulation,Trial
1.0,3.0
2.0,3.0
3.0,4.0
4.0,3.0
5.0,3.0
6.0,4.0
7.0,4.0
9.0,4.0
10.0,4.0
11.0,4.0
12.0,4.0
14.0,4.0
15.0,4.0
16.0,2.0
18.0,4.0
20.0,2.0
21.0,2.0
22.0,4.0
23.0,3.0
24.0,2.0
29.0,2.0
32.0,4.0
33.0,2.0
35.0,3.0
36.0,3.0
37.0,4.0
41.0,4.0
42.0,3.0
43.0,4.0
46.0,3.0
48.0,4.0
49.0,4.0
50.0,4.0
51.0,4.0
52.0,3.0
54.0,4.0
55.0,3.0
56.0,2.0
57.0,3.0
58.0,2.0
59.0,2.0
61.0,4.0
62.0,4.0
63.0,4.0
64.0,2.0
66.0,4.0
67.0,2.0
68.0,4.0
70.0,4.0
71.0,4.0
72.0,4.0
74.0,4.0
75.0,4.0
78.0,2.0
80.0,3.0
82.0,4.0
83.0,4.0
84.0,4.0
85.0,4.0
86.0,2.0
87.0,4.0
88.0,3.0
90.0,3.0
92.0,3.0
93.0,4.0
94.0,4.0
95.0,4.0
99.0,4.0
100.0,4.0
