Simulation,Trial
1.0,4.0
2.0,4.0
4.0,3.0
5.0,3.0
6.0,3.0
7.0,3.0
8.0,3.0
9.0,4.0
11.0,3.0
14.0,4.0
15.0,3.0
16.0,3.0
18.0,4.0
20.0,3.0
21.0,3.0
24.0,4.0
26.0,3.0
27.0,4.0
28.0,3.0
29.0,3.0
31.0,3.0
32.0,4.0
33.0,4.0
35.0,4.0
36.0,4.0
37.0,4.0
38.0,4.0
39.0,4.0
40.0,3.0
42.0,4.0
43.0,4.0
45.0,3.0
46.0,3.0
47.0,4.0
51.0,4.0
52.0,4.0
54.0,3.0
55.0,3.0
56.0,3.0
57.0,4.0
58.0,4.0
59.0,4.0
60.0,4.0
61.0,3.0
62.0,3.0
63.0,4.0
65.0,4.0
68.0,3.0
69.0,4.0
70.0,3.0
71.0,4.0
72.0,3.0
73.0,3.0
75.0,4.0
76.0,4.0
79.0,3.0
80.0,4.0
82.0,4.0
83.0,4.0
84.0,4.0
85.0,4.0
87.0,4.0
89.0,3.0
90.0,4.0
92.0,4.0
93.0,4.0
94.0,3.0
95.0,4.0
97.0,4.0
98.0,4.0
99.0,4.0
100.0,4.0
