Simulation,Trial
1.0,3.0
4.0,4.0
5.0,4.0
6.0,2.0
7.0,4.0
8.0,2.0
10.0,4.0
11.0,3.0
12.0,4.0
15.0,2.0
19.0,4.0
22.0,3.0
23.0,3.0
24.0,2.0
25.0,3.0
26.0,3.0
27.0,4.0
28.0,4.0
29.0,4.0
30.0,2.0
31.0,3.0
32.0,2.0
33.0,2.0
35.0,3.0
36.0,2.0
40.0,2.0
42.0,4.0
43.0,3.0
44.0,2.0
47.0,4.0
48.0,2.0
51.0,2.0
54.0,3.0
55.0,4.0
56.0,4.0
58.0,2.0
61.0,4.0
62.0,3.0
63.0,3.0
65.0,2.0
68.0,4.0
69.0,4.0
70.0,4.0
71.0,4.0
72.0,2.0
74.0,4.0
76.0,2.0
77.0,2.0
80.0,4.0
81.0,3.0
82.0,4.0
84.0,2.0
85.0,2.0
88.0,4.0
90.0,4.0
91.0,4.0
92.0,4.0
93.0,2.0
94.0,3.0
96.0,2.0
98.0,4.0
99.0,2.0
100.0,4.0
