Simulation,Trial
2.0,4.0
4.0,4.0
5.0,3.0
6.0,4.0
7.0,4.0
8.0,3.0
9.0,4.0
10.0,4.0
11.0,2.0
16.0,4.0
18.0,3.0
19.0,2.0
20.0,4.0
23.0,3.0
24.0,2.0
25.0,2.0
26.0,2.0
27.0,3.0
28.0,4.0
29.0,2.0
30.0,4.0
32.0,4.0
33.0,2.0
34.0,2.0
35.0,2.0
36.0,2.0
39.0,3.0
40.0,4.0
42.0,4.0
43.0,2.0
44.0,4.0
45.0,2.0
47.0,4.0
48.0,3.0
50.0,4.0
51.0,4.0
53.0,2.0
54.0,4.0
60.0,4.0
61.0,4.0
62.0,2.0
63.0,4.0
64.0,3.0
65.0,3.0
67.0,3.0
68.0,4.0
69.0,2.0
71.0,4.0
73.0,2.0
74.0,4.0
76.0,2.0
77.0,4.0
78.0,3.0
79.0,4.0
81.0,4.0
83.0,4.0
84.0,4.0
86.0,4.0
87.0,2.0
93.0,4.0
94.0,2.0
95.0,3.0
96.0,2.0
97.0,2.0
99.0,4.0
100.0,4.0
