Simulation,Trial
2.0,3.0
5.0,4.0
7.0,3.0
8.0,4.0
10.0,3.0
11.0,4.0
12.0,4.0
13.0,4.0
18.0,3.0
19.0,3.0
20.0,4.0
23.0,4.0
25.0,4.0
26.0,4.0
27.0,3.0
28.0,3.0
29.0,3.0
31.0,4.0
32.0,4.0
33.0,4.0
34.0,3.0
36.0,3.0
38.0,4.0
39.0,4.0
41.0,3.0
45.0,3.0
47.0,4.0
48.0,3.0
51.0,4.0
53.0,3.0
54.0,4.0
57.0,4.0
60.0,3.0
64.0,4.0
65.0,3.0
66.0,3.0
67.0,4.0
70.0,3.0
72.0,4.0
73.0,4.0
76.0,3.0
77.0,4.0
78.0,4.0
79.0,3.0
80.0,4.0
81.0,4.0
82.0,3.0
83.0,3.0
84.0,4.0
85.0,4.0
89.0,4.0
91.0,4.0
92.0,3.0
93.0,3.0
94.0,3.0
99.0,3.0
