Simulation,Trial
1.0,4.0
2.0,4.0
3.0,3.0
8.0,4.0
9.0,4.0
10.0,2.0
11.0,4.0
14.0,2.0
15.0,4.0
16.0,4.0
17.0,2.0
18.0,3.0
19.0,4.0
20.0,4.0
26.0,4.0
27.0,4.0
28.0,2.0
29.0,4.0
30.0,4.0
31.0,2.0
32.0,4.0
33.0,4.0
36.0,4.0
37.0,2.0
38.0,3.0
41.0,4.0
42.0,4.0
45.0,4.0
46.0,3.0
50.0,4.0
51.0,4.0
54.0,4.0
55.0,4.0
57.0,4.0
59.0,2.0
60.0,4.0
61.0,2.0
62.0,4.0
64.0,4.0
65.0,4.0
66.0,2.0
67.0,4.0
68.0,2.0
69.0,3.0
70.0,4.0
72.0,4.0
73.0,3.0
75.0,4.0
76.0,4.0
77.0,4.0
79.0,3.0
80.0,4.0
83.0,4.0
84.0,3.0
87.0,3.0
88.0,3.0
90.0,2.0
91.0,2.0
92.0,2.0
93.0,4.0
94.0,4.0
96.0,4.0
97.0,4.0
98.0,4.0
99.0,2.0
