Simulation,Trial
4.0,4.0
5.0,3.0
6.0,4.0
7.0,3.0
8.0,3.0
9.0,4.0
10.0,2.0
11.0,3.0
13.0,2.0
14.0,2.0
15.0,2.0
17.0,3.0
18.0,2.0
19.0,4.0
20.0,4.0
22.0,2.0
23.0,3.0
24.0,4.0
25.0,4.0
26.0,4.0
27.0,2.0
28.0,3.0
29.0,4.0
30.0,2.0
31.0,4.0
32.0,2.0
33.0,3.0
34.0,4.0
35.0,2.0
36.0,3.0
37.0,2.0
38.0,3.0
39.0,4.0
40.0,4.0
41.0,3.0
42.0,2.0
43.0,4.0
44.0,3.0
47.0,3.0
48.0,2.0
49.0,3.0
50.0,3.0
51.0,2.0
52.0,2.0
54.0,4.0
55.0,4.0
56.0,4.0
57.0,3.0
58.0,3.0
61.0,3.0
62.0,2.0
63.0,4.0
64.0,2.0
65.0,2.0
66.0,4.0
67.0,3.0
68.0,4.0
69.0,3.0
70.0,3.0
71.0,2.0
73.0,4.0
74.0,4.0
75.0,2.0
76.0,3.0
77.0,4.0
78.0,2.0
79.0,4.0
80.0,2.0
84.0,3.0
86.0,4.0
87.0,4.0
88.0,2.0
89.0,2.0
90.0,3.0
91.0,3.0
92.0,4.0
93.0,2.0
94.0,4.0
96.0,2.0
99.0,3.0
100.0,4.0
