Simulation,Trial
2.0,2.0
3.0,2.0
5.0,3.0
6.0,2.0
7.0,2.0
8.0,4.0
9.0,4.0
11.0,3.0
17.0,2.0
21.0,2.0
25.0,4.0
26.0,4.0
29.0,4.0
31.0,4.0
32.0,3.0
33.0,2.0
34.0,4.0
35.0,2.0
36.0,2.0
37.0,4.0
38.0,4.0
39.0,2.0
40.0,4.0
43.0,3.0
44.0,2.0
47.0,2.0
49.0,2.0
50.0,2.0
51.0,4.0
52.0,2.0
53.0,2.0
54.0,4.0
55.0,4.0
57.0,4.0
58.0,4.0
59.0,2.0
60.0,2.0
61.0,2.0
62.0,4.0
64.0,4.0
67.0,4.0
68.0,2.0
69.0,2.0
70.0,2.0
72.0,2.0
73.0,2.0
78.0,4.0
79.0,2.0
80.0,3.0
81.0,2.0
82.0,4.0
83.0,2.0
84.0,3.0
85.0,3.0
86.0,4.0
87.0,2.0
88.0,4.0
89.0,4.0
90.0,2.0
92.0,2.0
93.0,4.0
97.0,4.0
98.0,2.0
99.0,4.0
