Simulation,Trial
1.0,3.0
3.0,4.0
4.0,2.0
6.0,4.0
8.0,2.0
9.0,3.0
13.0,3.0
15.0,3.0
16.0,2.0
17.0,3.0
20.0,4.0
21.0,3.0
22.0,4.0
23.0,3.0
25.0,3.0
27.0,2.0
28.0,4.0
29.0,3.0
30.0,4.0
31.0,4.0
32.0,3.0
33.0,2.0
34.0,4.0
36.0,2.0
37.0,2.0
38.0,2.0
39.0,3.0
40.0,4.0
41.0,2.0
42.0,2.0
43.0,3.0
44.0,2.0
48.0,3.0
50.0,2.0
52.0,4.0
53.0,2.0
54.0,4.0
55.0,3.0
56.0,3.0
57.0,3.0
58.0,3.0
59.0,3.0
60.0,2.0
61.0,2.0
64.0,2.0
65.0,2.0
66.0,2.0
67.0,4.0
68.0,2.0
69.0,2.0
70.0,3.0
72.0,3.0
74.0,3.0
76.0,3.0
77.0,2.0
78.0,3.0
79.0,3.0
80.0,2.0
82.0,4.0
83.0,2.0
86.0,3.0
87.0,3.0
88.0,4.0
89.0,3.0
92.0,3.0
93.0,2.0
95.0,2.0
97.0,2.0
98.0,2.0
100.0,3.0
