Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,700.0,-68.0,112.5422741819109,11.25422741819109,1.0,Conflict,bet,win,1400.0,
0.0,0.0,1.0,1400.0,-1099.0,185.50615067028585,55.651845201085756,1.0,Conflict,bet,win,2100.0,
0.0,0.0,2.0,2450.0,-5404.0,277.7082276893798,138.8541138446899,1.0,Conflict,bet,lose,-4354.0,-5404
1.0,0.0,0.0,700.0,-68.0,112.5422741819109,11.25422741819109,1.0,Conflict,bet,win,1400.0,
1.0,0.0,1.0,1400.0,-1099.0,185.50615067028585,55.651845201085756,1.0,Conflict,bet,lose,-399.0,-1099
2.0,0.0,0.0,700.0,-68.0,112.5422741819109,11.25422741819109,1.0,Conflict,bet,win,1400.0,
2.0,0.0,1.0,1400.0,-1099.0,185.50615067028585,55.651845201085756,1.0,Conflict,bet,lose,-399.0,-1099
3.0,0.0,0.0,700.0,-68.0,112.5422741819109,11.25422741819109,1.0,Conflict,bet,win,1400.0,
3.0,0.0,1.0,1400.0,-1099.0,185.50615067028585,55.651845201085756,1.0,Conflict,bet,lose,-399.0,-1099
4.0,0.0,0.0,700.0,-68.0,112.5422741819109,11.25422741819109,1.0,Conflict,bet,win,1400.0,
4.0,0.0,1.0,1400.0,-1099.0,185.50615067028585,55.651845201085756,1.0,Conflict,bet,win,2100.0,
4.0,0.0,2.0,2450.0,-5404.0,277.7082276893798,138.8541138446899,1.0,Conflict,bet,lose,-4354.0,-5404
5.0,0.0,0.0,700.0,-68.0,112.5422741819109,11.25422741819109,1.0,Conflict,bet,win,1400.0,
5.0,0.0,1.0,1400.0,-1099.0,185.50615067028585,55.651845201085756,1.0,Conflict,bet,win,2100.0,
5.0,0.0,2.0,2450.0,-5404.0,277.7082276893798,138.8541138446899,1.0,Conflict,bet,lose,-4354.0,-5404
6.0,0.0,0.0,700.0,-68.0,112.5422741819109,11.25422741819109,1.0,Conflict,bet,lose,632.0,
6.0,0.0,1.0,1016.0,-735.0,147.22120341907026,44.16636102572108,1.0,Conflict,bet,win,1332.0,
6.0,0.0,2.0,1682.0,-3369.0,211.74859620634527,105.87429810317263,1.0,Conflict,bet,win,2348.0,
6.0,0.0,3.0,2856.0,-11773.0,310.1713386803466,217.1199370762426,1.0,Conflict,bet,lose,-10599.0,-11773
7.0,0.0,0.0,700.0,-68.0,112.5422741819109,11.25422741819109,1.0,Conflict,bet,win,1400.0,
7.0,0.0,1.0,1400.0,-1099.0,185.50615067028585,55.651845201085756,1.0,Conflict,bet,win,2100.0,
7.0,0.0,2.0,2450.0,-5404.0,277.7082276893798,138.8541138446899,1.0,Conflict,bet,win,3500.0,
