Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,win,1800.0,
0.0,0.0,1.0,1500.0,-485.0,0.12975542767010323,0.03892662830103097,1.0,Conflict,bet,lose,415.0,
0.0,0.0,2.0,1708.0,-842.0,0.14931047116529036,0.07465523558264518,1.0,Conflict,bet,win,1915.5,
0.0,0.0,3.0,2666.0,-1685.0,0.24161600501248773,0.1691312035087414,1.0,Conflict,bet,lose,-727.25,-1685
1.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
1.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,lose,176.0,
1.0,0.0,2.0,1247.0,-631.0,0.10626800282035978,0.05313400141017989,1.0,Conflict,bet,win,1335.0,
1.0,0.0,3.0,1914.0,-1243.0,0.16886907031959722,0.11820834922371805,1.0,Conflict,bet,lose,-575.5,-1243
2.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,win,1800.0,
2.0,0.0,1.0,1500.0,-485.0,0.12975542767010323,0.03892662830103097,1.0,Conflict,bet,win,2400.0,
2.0,0.0,2.0,2700.0,-1281.0,0.2449486845240153,0.12247434226200765,1.0,Conflict,bet,lose,-81.0,-1281
3.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
3.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,lose,176.0,
3.0,0.0,2.0,1247.0,-631.0,0.10626800282035978,0.05313400141017989,1.0,Conflict,bet,win,1335.0,
3.0,0.0,3.0,1914.0,-1243.0,0.16886907031959722,0.11820834922371805,1.0,Conflict,bet,win,2581.5,
3.0,0.0,4.0,3205.0,-2468.0,0.2948295346724816,0.2653465812052334,1.0,Conflict,bet,win,4495.75,
3.0,0.0,5.0,5453.0,-4394.0,0.5236894867810287,0.5236894867810287,1.0,Conflict,bet,lose,-2146.125,-4394
4.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
4.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,win,1718.0,
4.0,0.0,2.0,2018.0,-981.0,0.17880952867195676,0.08940476433597838,1.0,Conflict,bet,lose,-122.0,-981
5.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
5.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,lose,176.0,
5.0,0.0,2.0,1247.0,-631.0,0.10626800282035978,0.05313400141017989,1.0,Conflict,bet,lose,-543.0,-631
6.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
6.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,lose,176.0,
6.0,0.0,2.0,1247.0,-631.0,0.10626800282035978,0.05313400141017989,1.0,Conflict,bet,lose,-543.0,-631
7.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,win,1800.0,
7.0,0.0,1.0,1500.0,-485.0,0.12975542767010323,0.03892662830103097,1.0,Conflict,bet,win,2400.0,
7.0,0.0,2.0,2700.0,-1281.0,0.2449486845240153,0.12247434226200765,1.0,Conflict,bet,lose,-81.0,-1281
8.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,win,1800.0,
8.0,0.0,1.0,1500.0,-485.0,0.12975542767010323,0.03892662830103097,1.0,Conflict,bet,lose,415.0,
8.0,0.0,2.0,1708.0,-842.0,0.14931047116529036,0.07465523558264518,1.0,Conflict,bet,win,1915.5,
8.0,0.0,3.0,2666.0,-1685.0,0.24161600501248773,0.1691312035087414,1.0,Conflict,bet,lose,-727.25,-1685
9.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
9.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,win,1718.0,
9.0,0.0,2.0,2018.0,-981.0,0.17880952867195676,0.08940476433597838,1.0,Conflict,bet,win,2877.0,
9.0,0.0,3.0,3456.0,-2137.0,0.3198667433166394,0.22390672032164755,1.0,Conflict,bet,win,4894.5,
9.0,0.0,4.0,5903.0,-4321.0,0.570559000973728,0.5135031008763552,1.0,Conflict,bet,win,8350.25,
9.0,0.0,5.0,10078.0,-7716.0,1.0172285928987193,1.0172285928987193,1.0,Conflict,bet,lose,-3540.875,-7716
10.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
10.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,win,1718.0,
10.0,0.0,2.0,2018.0,-981.0,0.17880952867195676,0.08940476433597838,1.0,Conflict,bet,lose,-122.0,-981
11.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
11.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,win,1718.0,
11.0,0.0,2.0,2018.0,-981.0,0.17880952867195676,0.08940476433597838,1.0,Conflict,bet,lose,-122.0,-981
12.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,win,1800.0,
12.0,0.0,1.0,1500.0,-485.0,0.12975542767010323,0.03892662830103097,1.0,Conflict,bet,lose,415.0,
12.0,0.0,2.0,1708.0,-842.0,0.14931047116529036,0.07465523558264518,1.0,Conflict,bet,lose,-634.5,-842
13.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,win,1800.0,
13.0,0.0,1.0,1500.0,-485.0,0.12975542767010323,0.03892662830103097,1.0,Conflict,bet,win,2400.0,
13.0,0.0,2.0,2700.0,-1281.0,0.2449486845240153,0.12247434226200765,1.0,Conflict,bet,lose,-81.0,-1281
14.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
14.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,win,1718.0,
14.0,0.0,2.0,2018.0,-981.0,0.17880952867195676,0.08940476433597838,1.0,Conflict,bet,lose,-122.0,-981
15.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
15.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,lose,176.0,
15.0,0.0,2.0,1247.0,-631.0,0.10626800282035978,0.05313400141017989,1.0,Conflict,bet,lose,-543.0,-631
16.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,lose,1118.0,
16.0,0.0,1.0,1159.0,-383.0,0.09818498467614103,0.02945549540284231,1.0,Conflict,bet,lose,176.0,
16.0,0.0,2.0,1247.0,-631.0,0.10626800282035978,0.05313400141017989,1.0,Conflict,bet,win,1335.0,
16.0,0.0,3.0,1914.0,-1243.0,0.16886907031959722,0.11820834922371805,1.0,Conflict,bet,lose,-575.5,-1243
17.0,0.0,0.0,600.0,-82.0,0.04818949598906582,0.004818949598906583,1.0,Conflict,bet,win,1800.0,
17.0,0.0,1.0,1500.0,-485.0,0.12975542767010323,0.03892662830103097,1.0,Conflict,bet,win,2400.0,
17.0,0.0,2.0,2700.0,-1281.0,0.2449486845240153,0.12247434226200765,1.0,Conflict,bet,win,3900.0,
17.0,0.0,3.0,4650.0,-2805.0,0.4408466292359113,0.3085926404651379,1.0,Conflict,bet,win,6600.0,
17.0,0.0,4.0,7950.0,-5677.0,0.7871685757689173,0.7084517181920256,1.0,Conflict,bet,win,11250.0,
17.0,0.0,5.0,13575.0,-10139.0,1.4036623384923228,1.4036623384923228,1.0,Conflict,bet,lose,-4514.0,-10139
