Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,lose,572.0,
0.0,0.0,1.0,586.0,-445.0,111.03920359498545,33.311761078495636,1.0,Conflict,bet,win,872.0,
0.0,0.0,2.0,1022.0,-2209.0,167.48819875589265,83.74409937794633,1.0,Conflict,bet,lose,-1773.0,-2209
1.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,lose,572.0,
1.0,0.0,1.0,586.0,-445.0,111.03920359498545,33.311761078495636,1.0,Conflict,bet,lose,-159.0,-445
2.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
2.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,win,1200.0,
2.0,0.0,2.0,1350.0,-3160.0,205.739014360804,102.869507180402,1.0,Conflict,bet,lose,-2560.0,-3160
3.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,lose,572.0,
3.0,0.0,1.0,586.0,-445.0,111.03920359498545,33.311761078495636,1.0,Conflict,bet,lose,-159.0,-445
4.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,lose,572.0,
4.0,0.0,1.0,586.0,-445.0,111.03920359498545,33.311761078495636,1.0,Conflict,bet,lose,-159.0,-445
5.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
5.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,lose,-161.0,-611
6.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
6.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,lose,-161.0,-611
7.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,lose,572.0,
7.0,0.0,1.0,586.0,-445.0,111.03920359498545,33.311761078495636,1.0,Conflict,bet,win,872.0,
7.0,0.0,2.0,1022.0,-2209.0,167.48819875589265,83.74409937794633,1.0,Conflict,bet,win,1458.0,
7.0,0.0,3.0,1751.0,-7924.0,249.33799447728546,174.53659613409982,1.0,Conflict,bet,win,2480.0,
7.0,0.0,4.0,2991.0,-24412.0,370.3636276005184,333.32726484046657,1.0,Conflict,bet,win,4231.0,
7.0,0.0,5.0,5106.0,-58303.0,549.8848049670329,549.8848049670329,1.0,Conflict,bet,lose,-56187.5,-58303
8.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,lose,572.0,
8.0,0.0,1.0,586.0,-445.0,111.03920359498545,33.311761078495636,1.0,Conflict,bet,lose,-159.0,-445
9.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,lose,572.0,
9.0,0.0,1.0,586.0,-445.0,111.03920359498545,33.311761078495636,1.0,Conflict,bet,lose,-159.0,-445
10.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
10.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,lose,-161.0,-611
11.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
11.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,lose,-161.0,-611
12.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
12.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,lose,-161.0,-611
13.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,lose,572.0,
13.0,0.0,1.0,586.0,-445.0,111.03920359498545,33.311761078495636,1.0,Conflict,bet,lose,-159.0,-445
14.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
14.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,lose,-161.0,-611
15.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
15.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,win,1200.0,
15.0,0.0,2.0,1350.0,-3160.0,205.739014360804,102.869507180402,1.0,Conflict,bet,win,1950.0,
15.0,0.0,3.0,2325.0,-11408.0,307.4585434219704,215.22098039537926,1.0,Conflict,bet,lose,-10433.0,-11408
16.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
16.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,lose,-161.0,-611
17.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
17.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,lose,-161.0,-611
18.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
18.0,0.0,1.0,750.0,-611.0,133.25093762758107,39.97528128827432,1.0,Conflict,bet,lose,-161.0,-611
19.0,0.0,0.0,300.0,-28.0,67.70061396411198,6.770061396411198,1.0,Conflict,bet,win,900.0,
