Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
0.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,lose,-81.5,-370
1.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
1.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,lose,-52.0,-502
2.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
2.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,lose,-52.0,-502
3.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
3.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,lose,-52.0,-502
4.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
4.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,lose,-81.5,-370
5.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
5.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,win,1200.0,
5.0,0.0,2.0,1350.0,-2556.0,180.70519876040996,90.35259938020498,1.0,Conflict,bet,lose,-1956.0,-2556
6.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
6.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,lose,-52.0,-502
7.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
7.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,lose,-81.5,-370
8.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
8.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,lose,-81.5,-370
9.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
9.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,lose,-81.5,-370
10.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
10.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,win,1200.0,
10.0,0.0,2.0,1350.0,-2556.0,180.70519876040996,90.35259938020498,1.0,Conflict,bet,win,1950.0,
10.0,0.0,3.0,2325.0,-9093.0,267.4181944148563,187.19273609039942,1.0,Conflict,bet,lose,-8118.0,-9093
11.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
11.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,win,876.5,
11.0,0.0,2.0,1026.0,-1811.0,148.2645238260641,74.13226191303205,1.0,Conflict,bet,lose,-1372.75,-1811
12.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
12.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,lose,-81.5,-370
13.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
13.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,win,876.5,
13.0,0.0,2.0,1026.0,-1811.0,148.2645238260641,74.13226191303205,1.0,Conflict,bet,win,1464.25,
13.0,0.0,3.0,1758.0,-6400.0,218.60425239552373,153.0229766768666,1.0,Conflict,bet,win,2490.125,
13.0,0.0,4.0,3003.0,-19428.0,321.60100297907616,289.44090268116855,1.0,Conflict,bet,win,4248.0625,
13.0,0.0,5.0,5127.0,-45704.0,472.94588582436353,472.94588582436353,1.0,Conflict,bet,lose,-43579.96875,-45704
14.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
14.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,lose,-52.0,-502
15.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
15.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,lose,-52.0,-502
16.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
16.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,win,1200.0,
16.0,0.0,2.0,1350.0,-2556.0,180.70519876040996,90.35259938020498,1.0,Conflict,bet,lose,-1956.0,-2556
17.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
17.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,win,876.5,
17.0,0.0,2.0,1026.0,-1811.0,148.2645238260641,74.13226191303205,1.0,Conflict,bet,win,1464.25,
17.0,0.0,3.0,1758.0,-6400.0,218.60425239552373,153.0229766768666,1.0,Conflict,bet,win,2490.125,
17.0,0.0,4.0,3003.0,-19428.0,321.60100297907616,289.44090268116855,1.0,Conflict,bet,lose,-18182.9375,-19428
18.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
18.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,win,876.5,
18.0,0.0,2.0,1026.0,-1811.0,148.2645238260641,74.13226191303205,1.0,Conflict,bet,win,1464.25,
18.0,0.0,3.0,1758.0,-6400.0,218.60425239552373,153.0229766768666,1.0,Conflict,bet,win,2490.125,
18.0,0.0,4.0,3003.0,-19428.0,321.60100297907616,289.44090268116855,1.0,Conflict,bet,win,4248.0625,
18.0,0.0,5.0,5127.0,-45704.0,472.94588582436353,472.94588582436353,1.0,Conflict,bet,lose,-43579.96875,-45704
19.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
19.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,win,876.5,
19.0,0.0,2.0,1026.0,-1811.0,148.2645238260641,74.13226191303205,1.0,Conflict,bet,win,1464.25,
19.0,0.0,3.0,1758.0,-6400.0,218.60425239552373,153.0229766768666,1.0,Conflict,bet,win,2490.125,
19.0,0.0,4.0,3003.0,-19428.0,321.60100297907616,289.44090268116855,1.0,Conflict,bet,win,4248.0625,
19.0,0.0,5.0,5127.0,-45704.0,472.94588582436353,472.94588582436353,1.0,Conflict,bet,lose,-43579.96875,-45704
20.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
20.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,win,876.5,
20.0,0.0,2.0,1026.0,-1811.0,148.2645238260641,74.13226191303205,1.0,Conflict,bet,lose,-1372.75,-1811
21.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
21.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,win,876.5,
21.0,0.0,2.0,1026.0,-1811.0,148.2645238260641,74.13226191303205,1.0,Conflict,bet,lose,-1372.75,-1811
22.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
22.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,lose,-52.0,-502
23.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
23.0,0.0,1.0,588.0,-370.0,99.24783735292256,29.774351205876766,1.0,Conflict,bet,lose,-81.5,-370
24.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
24.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,win,1200.0,
24.0,0.0,2.0,1350.0,-2556.0,180.70519876040996,90.35259938020498,1.0,Conflict,bet,lose,-1956.0,-2556
25.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,win,900.0,
25.0,0.0,1.0,750.0,-502.0,118.28213934073074,35.48464180221922,1.0,Conflict,bet,win,1200.0,
25.0,0.0,2.0,1350.0,-2556.0,180.70519876040996,90.35259938020498,1.0,Conflict,bet,lose,-1956.0,-2556
26.0,0.0,0.0,300.0,-23.0,61.09482493000115,6.109482493000115,1.0,Conflict,bet,lose,577.0,
