Simulation,Trial
2.0,3.0
3.0,2.0
4.0,2.0
5.0,2.0
6.0,3.0
7.0,2.0
8.0,3.0
9.0,3.0
12.0,2.0
13.0,4.0
14.0,3.0
15.0,2.0
16.0,2.0
17.0,3.0
18.0,3.0
19.0,4.0
20.0,3.0
21.0,2.0
22.0,4.0
23.0,2.0
24.0,3.0
26.0,3.0
27.0,3.0
28.0,4.0
29.0,2.0
30.0,4.0
31.0,2.0
33.0,3.0
34.0,3.0
35.0,3.0
36.0,3.0
37.0,3.0
38.0,2.0
39.0,2.0
40.0,2.0
41.0,3.0
45.0,3.0
47.0,4.0
48.0,3.0
49.0,3.0
50.0,4.0
51.0,3.0
54.0,4.0
55.0,2.0
57.0,2.0
58.0,3.0
59.0,2.0
60.0,3.0
61.0,2.0
62.0,2.0
63.0,3.0
64.0,3.0
66.0,2.0
67.0,4.0
69.0,3.0
70.0,4.0
71.0,3.0
72.0,3.0
73.0,2.0
75.0,2.0
76.0,4.0
77.0,3.0
78.0,2.0
79.0,3.0
80.0,2.0
81.0,3.0
83.0,3.0
84.0,3.0
87.0,3.0
88.0,4.0
89.0,3.0
90.0,3.0
91.0,2.0
92.0,3.0
93.0,3.0
94.0,4.0
95.0,3.0
96.0,2.0
97.0,2.0
98.0,3.0
99.0,2.0
100.0,3.0
