Simulation,Trial
2.0,3.0
3.0,2.0
5.0,2.0
6.0,4.0
7.0,2.0
8.0,3.0
9.0,2.0
11.0,3.0
12.0,3.0
13.0,3.0
14.0,2.0
15.0,3.0
16.0,2.0
17.0,2.0
19.0,3.0
20.0,3.0
21.0,2.0
23.0,3.0
24.0,3.0
26.0,4.0
28.0,4.0
29.0,4.0
30.0,4.0
31.0,3.0
32.0,2.0
34.0,2.0
35.0,3.0
36.0,3.0
37.0,2.0
38.0,3.0
39.0,3.0
40.0,3.0
41.0,3.0
42.0,4.0
44.0,4.0
45.0,2.0
46.0,3.0
50.0,3.0
54.0,4.0
55.0,3.0
57.0,4.0
58.0,3.0
59.0,3.0
61.0,2.0
62.0,3.0
63.0,2.0
64.0,3.0
65.0,2.0
66.0,3.0
67.0,4.0
68.0,4.0
70.0,4.0
71.0,2.0
72.0,3.0
73.0,4.0
74.0,3.0
75.0,4.0
76.0,4.0
77.0,4.0
78.0,4.0
80.0,2.0
82.0,3.0
83.0,3.0
84.0,2.0
85.0,2.0
86.0,2.0
87.0,4.0
88.0,3.0
89.0,3.0
90.0,3.0
91.0,4.0
94.0,2.0
95.0,2.0
96.0,3.0
99.0,2.0
100.0,2.0
