Simulation,Run,Trial,Gain_outcome,Loss_outcome,Gain_utility,Loss_utility,Probability,Conflict_or_not,Bet_or_quit,Win_or_lose,Chip,Incentive
0.0,0.0,0.0,300.0,-3.0,225.5616132073722,22.55616132073722,1.0,Conflict,bet,lose,297.0,
0.0,0.0,1.0,448.0,-6.0,330.15213744874836,99.04564123462451,1.0,Conflict,bet,win,596.5,
0.0,0.0,2.0,746.0,-8.0,535.9223709118734,267.9611854559367,1.0,Conflict,bet,lose,290.25,
0.0,0.0,3.0,891.0,-10.0,634.4301574134666,444.1011101894266,1.0,Conflict,bet,lose,135.125,
0.0,0.0,4.0,959.0,-11.0,680.3426179040066,612.308356113606,1.0,Conflict,bet,win,1026.5625,
0.0,0.0,5.0,1472.0,-13.0,1022.1447904145872,1022.1447904145872,1.0,Not-conflict,bet,win,1985.28125,
0.0,0.0,6.0,2465.0,-16.0,1668.1153449107035,1834.926879401774,1.0,Conflict,bet,lose,976.640625,
0.0,0.0,7.0,2953.0,-19.0,1980.3879476578693,2574.50433195523,1.0,Conflict,bet,lose,469.3203125,
0.0,0.0,8.0,3188.0,-20.0,2129.8175290360327,3194.7262935540493,1.0,Conflict,bet,lose,469.3203125,-20
1.0,0.0,0.0,300.0,-3.0,225.5616132073722,22.55616132073722,1.0,Conflict,bet,lose,297.0,
1.0,0.0,1.0,448.0,-6.0,330.15213744874836,99.04564123462451,1.0,Conflict,bet,win,596.5,
1.0,0.0,2.0,746.0,-8.0,535.9223709118734,267.9611854559367,1.0,Conflict,bet,win,1044.25,
1.0,0.0,3.0,1268.0,-11.0,887.0810275474813,620.9567192832369,1.0,Conflict,bet,lose,511.125,
1.0,0.0,4.0,1524.0,-13.0,1056.4178205738283,950.7760385164455,1.0,Conflict,bet,lose,242.5625,
1.0,0.0,5.0,1645.0,-14.0,1135.9457922349313,1135.9457922349313,1.0,Not-conflict,bet,win,1766.28125,
1.0,0.0,6.0,2528.0,-17.0,1708.5914002720172,1879.450540299219,1.0,Conflict,bet,win,3411.140625,
1.0,0.0,7.0,4234.0,-21.0,2788.7739369572087,3625.4061180443714,1.0,Conflict,bet,win,5939.5703125,
1.0,0.0,8.0,7204.0,-27.0,4620.564306962996,6930.846460444494,1.0,Conflict,bet,win,5939.5703125,7204
2.0,0.0,0.0,300.0,-3.0,225.5616132073722,22.55616132073722,1.0,Conflict,bet,lose,297.0,
2.0,0.0,1.0,448.0,-6.0,330.15213744874836,99.04564123462451,1.0,Conflict,bet,win,596.5,
2.0,0.0,2.0,746.0,-8.0,535.9223709118734,267.9611854559367,1.0,Conflict,bet,lose,290.25,
2.0,0.0,3.0,891.0,-10.0,634.4301574134666,444.1011101894266,1.0,Conflict,bet,win,1036.125,
2.0,0.0,4.0,1409.0,-12.0,980.5402902271022,882.486261204392,1.0,Conflict,bet,lose,506.0625,
2.0,0.0,5.0,1662.0,-14.0,1147.0952158658517,1147.0952158658517,1.0,Not-conflict,bet,win,1915.03125,
2.0,0.0,6.0,2620.0,-17.0,1767.6090919582134,1944.370001154035,1.0,Conflict,bet,win,3577.515625,
2.0,0.0,7.0,4409.0,-21.0,2898.1649101927933,3767.6143832506314,1.0,Conflict,bet,win,6197.7578125,
2.0,0.0,8.0,7508.0,-27.0,4805.604778138983,7208.407167208476,1.0,Conflict,bet,win,6197.7578125,7508
3.0,0.0,0.0,300.0,-3.0,225.5616132073722,22.55616132073722,1.0,Conflict,bet,lose,297.0,
3.0,0.0,1.0,448.0,-6.0,330.15213744874836,99.04564123462451,1.0,Conflict,bet,lose,142.5,
3.0,0.0,2.0,519.0,-7.0,379.6723671115558,189.8361835557779,1.0,Conflict,bet,win,590.25,
3.0,0.0,3.0,814.0,-9.0,582.2281304823524,407.55969133764665,1.0,Conflict,bet,win,1109.125,
3.0,0.0,4.0,1369.0,-12.0,954.0766689778726,858.6690020800853,1.0,Conflict,bet,win,1923.5625,
